date,time,timestamp,status,count
11/1/2022,14:45,11/1/2022 14:45,refunded,3
11/1/2022,14:45,11/1/2022 14:45,backend_reversed,1
11/1/2022,14:45,11/1/2022 14:45,reversed,116
11/1/2022,14:45,11/1/2022 14:45,approved,136
11/1/2022,14:45,11/1/2022 14:45,processing,2
11/1/2022,14:45,11/1/2022 14:45,denied,39
11/1/2022,14:46,11/1/2022 14:46,refunded,5
11/1/2022,14:46,11/1/2022 14:46,failed,3
11/1/2022,14:46,11/1/2022 14:46,backend_reversed,13
11/1/2022,14:46,11/1/2022 14:46,processing,2
11/1/2022,14:46,11/1/2022 14:46,approved,456
11/1/2022,14:46,11/1/2022 14:46,reversed,139
11/1/2022,14:46,11/1/2022 14:46,denied,129
11/1/2022,14:47,11/1/2022 14:47,refunded,4
11/1/2022,14:47,11/1/2022 14:47,backend_reversed,4
11/1/2022,14:47,11/1/2022 14:47,denied,82
11/1/2022,14:47,11/1/2022 14:47,approved,369
11/1/2022,14:47,11/1/2022 14:47,processing,10
11/1/2022,14:47,11/1/2022 14:47,reversed,63
11/1/2022,14:48,11/1/2022 14:48,approved,342
11/1/2022,14:48,11/1/2022 14:48,reversed,65
11/1/2022,14:48,11/1/2022 14:48,backend_reversed,9
11/1/2022,14:48,11/1/2022 14:48,denied,52
11/1/2022,14:48,11/1/2022 14:48,processing,8
11/1/2022,14:49,11/1/2022 14:49,denied,84
11/1/2022,14:49,11/1/2022 14:49,backend_reversed,8
11/1/2022,14:49,11/1/2022 14:49,refunded,5
11/1/2022,14:49,11/1/2022 14:49,approved,107
11/1/2022,14:49,11/1/2022 14:49,reversed,174
11/1/2022,14:49,11/1/2022 14:49,failed,2
11/1/2022,14:50,11/1/2022 14:50,denied,42
11/1/2022,14:50,11/1/2022 14:50,backend_reversed,10
11/1/2022,14:50,11/1/2022 14:50,refunded,3
11/1/2022,14:50,11/1/2022 14:50,approved,239
11/1/2022,14:50,11/1/2022 14:50,failed,2
11/1/2022,14:50,11/1/2022 14:50,reversed,69
11/1/2022,14:50,11/1/2022 14:50,processing,15
11/1/2022,14:51,11/1/2022 14:51,approved,257
11/1/2022,14:51,11/1/2022 14:51,backend_reversed,10
11/1/2022,14:51,11/1/2022 14:51,processing,8
11/1/2022,14:51,11/1/2022 14:51,failed,1
11/1/2022,14:51,11/1/2022 14:51,reversed,159
11/1/2022,14:51,11/1/2022 14:51,denied,50
11/1/2022,14:52,11/1/2022 14:52,denied,94
11/1/2022,14:52,11/1/2022 14:52,reversed,109
11/1/2022,14:52,11/1/2022 14:52,refunded,5
11/1/2022,14:52,11/1/2022 14:52,processing,8
11/1/2022,14:52,11/1/2022 14:52,failed,1
11/1/2022,14:52,11/1/2022 14:52,approved,558
11/1/2022,14:52,11/1/2022 14:52,backend_reversed,6
11/1/2022,14:53,11/1/2022 14:53,refunded,3
11/1/2022,14:53,11/1/2022 14:53,backend_reversed,6
11/1/2022,14:53,11/1/2022 14:53,denied,35
11/1/2022,14:53,11/1/2022 14:53,failed,1
11/1/2022,14:53,11/1/2022 14:53,reversed,66
11/1/2022,14:53,11/1/2022 14:53,approved,243
11/1/2022,14:53,11/1/2022 14:53,processing,8
11/1/2022,14:54,11/1/2022 14:54,approved,14
11/1/2022,14:54,11/1/2022 14:54,denied,2
11/1/2022,14:54,11/1/2022 14:54,backend_reversed,4
11/1/2022,14:54,11/1/2022 14:54,reversed,36
11/1/2022,14:54,11/1/2022 14:54,processing,23
11/1/2022,14:56,11/1/2022 14:56,denied,97
11/1/2022,14:56,11/1/2022 14:56,reversed,172
11/1/2022,14:56,11/1/2022 14:56,refunded,7
11/1/2022,14:56,11/1/2022 14:56,backend_reversed,21
11/1/2022,14:56,11/1/2022 14:56,approved,332
11/1/2022,14:56,11/1/2022 14:56,processing,3
11/1/2022,14:56,11/1/2022 14:56,failed,3
11/1/2022,14:57,11/1/2022 14:57,approved,162
11/1/2022,14:57,11/1/2022 14:57,backend_reversed,11
11/1/2022,14:57,11/1/2022 14:57,denied,33
11/1/2022,14:57,11/1/2022 14:57,processing,13
11/1/2022,14:57,11/1/2022 14:57,failed,2
11/1/2022,14:57,11/1/2022 14:57,reversed,57
11/1/2022,14:57,11/1/2022 14:57,refunded,2
11/1/2022,14:58,11/1/2022 14:58,reversed,179
11/1/2022,14:58,11/1/2022 14:58,failed,1
11/1/2022,14:58,11/1/2022 14:58,approved,171
11/1/2022,14:58,11/1/2022 14:58,denied,82
11/1/2022,14:58,11/1/2022 14:58,refunded,5
11/1/2022,14:58,11/1/2022 14:58,backend_reversed,8
11/1/2022,14:58,11/1/2022 14:58,processing,2
11/1/2022,14:59,11/1/2022 14:59,approved,266
11/1/2022,14:59,11/1/2022 14:59,reversed,124
11/1/2022,14:59,11/1/2022 14:59,processing,12
11/1/2022,14:59,11/1/2022 14:59,denied,47
11/1/2022,14:59,11/1/2022 14:59,backend_reversed,2
11/1/2022,14:59,11/1/2022 14:59,refunded,3
11/1/2022,15:00,11/1/2022 15:00,reversed,83
11/1/2022,15:00,11/1/2022 15:00,processing,2
11/1/2022,15:00,11/1/2022 15:00,backend_reversed,2
11/1/2022,15:00,11/1/2022 15:00,refunded,1
11/1/2022,15:00,11/1/2022 15:00,approved,216
11/1/2022,15:00,11/1/2022 15:00,denied,22
11/1/2022,15:01,11/1/2022 15:01,reversed,95
11/1/2022,15:01,11/1/2022 15:01,approved,224
11/1/2022,15:01,11/1/2022 15:01,processing,6
11/1/2022,15:01,11/1/2022 15:01,backend_reversed,6
11/1/2022,15:01,11/1/2022 15:01,denied,36
11/1/2022,15:01,11/1/2022 15:01,refunded,2
11/1/2022,15:02,11/1/2022 15:02,refunded,3
11/1/2022,15:02,11/1/2022 15:02,failed,1
11/1/2022,15:02,11/1/2022 15:02,backend_reversed,13
11/1/2022,15:02,11/1/2022 15:02,approved,200
11/1/2022,15:02,11/1/2022 15:02,denied,73
11/1/2022,15:02,11/1/2022 15:02,processing,8
11/1/2022,15:02,11/1/2022 15:02,reversed,119
11/1/2022,15:03,11/1/2022 15:03,approved,343
11/1/2022,15:03,11/1/2022 15:03,backend_reversed,6
11/1/2022,15:03,11/1/2022 15:03,processing,2
11/1/2022,15:03,11/1/2022 15:03,denied,71
11/1/2022,15:03,11/1/2022 15:03,failed,1
11/1/2022,15:03,11/1/2022 15:03,reversed,162
11/1/2022,15:03,11/1/2022 15:03,refunded,7
11/1/2022,15:04,11/1/2022 15:04,failed,1
11/1/2022,15:04,11/1/2022 15:04,processing,1
11/1/2022,15:04,11/1/2022 15:04,denied,97
11/1/2022,15:04,11/1/2022 15:04,refunded,11
11/1/2022,15:04,11/1/2022 15:04,approved,629
11/1/2022,15:04,11/1/2022 15:04,reversed,113
11/1/2022,15:04,11/1/2022 15:04,backend_reversed,4
11/1/2022,15:05,11/1/2022 15:05,reversed,79
11/1/2022,15:05,11/1/2022 15:05,approved,461
11/1/2022,15:05,11/1/2022 15:05,denied,76
11/1/2022,15:05,11/1/2022 15:05,backend_reversed,4
11/1/2022,15:05,11/1/2022 15:05,processing,8
11/1/2022,15:05,11/1/2022 15:05,refunded,3
11/1/2022,15:06,11/1/2022 15:06,refunded,6
11/1/2022,15:06,11/1/2022 15:06,approved,621
11/1/2022,15:06,11/1/2022 15:06,failed,1
11/1/2022,15:06,11/1/2022 15:06,denied,107
11/1/2022,15:06,11/1/2022 15:06,reversed,45
11/1/2022,15:06,11/1/2022 15:06,backend_reversed,3
11/1/2022,15:07,11/1/2022 15:07,approved,273
11/1/2022,15:07,11/1/2022 15:07,processing,8
11/1/2022,15:07,11/1/2022 15:07,backend_reversed,13
11/1/2022,15:07,11/1/2022 15:07,refunded,5
11/1/2022,15:07,11/1/2022 15:07,denied,68
11/1/2022,15:07,11/1/2022 15:07,reversed,30
11/1/2022,15:07,11/1/2022 15:07,failed,1
11/1/2022,15:08,11/1/2022 15:08,backend_reversed,2
11/1/2022,15:08,11/1/2022 15:08,reversed,55
11/1/2022,15:08,11/1/2022 15:08,processing,10
11/1/2022,15:08,11/1/2022 15:08,refunded,2
11/1/2022,15:08,11/1/2022 15:08,approved,175
11/1/2022,15:08,11/1/2022 15:08,denied,28
11/1/2022,15:09,11/1/2022 15:09,processing,5
11/1/2022,15:09,11/1/2022 15:09,reversed,40
11/1/2022,15:09,11/1/2022 15:09,approved,25
11/1/2022,15:09,11/1/2022 15:09,denied,19
11/1/2022,15:09,11/1/2022 15:09,backend_reversed,1
11/1/2022,15:10,11/1/2022 15:10,reversed,165
11/1/2022,15:10,11/1/2022 15:10,approved,168
11/1/2022,15:10,11/1/2022 15:10,backend_reversed,10
11/1/2022,15:10,11/1/2022 15:10,denied,76
11/1/2022,15:10,11/1/2022 15:10,processing,6
11/1/2022,15:10,11/1/2022 15:10,failed,1
11/1/2022,15:10,11/1/2022 15:10,refunded,1
11/1/2022,15:11,11/1/2022 15:11,failed,1
11/1/2022,15:11,11/1/2022 15:11,approved,418
11/1/2022,15:11,11/1/2022 15:11,denied,92
11/1/2022,15:11,11/1/2022 15:11,backend_reversed,10
11/1/2022,15:11,11/1/2022 15:11,processing,1
11/1/2022,15:11,11/1/2022 15:11,reversed,151
11/1/2022,15:11,11/1/2022 15:11,refunded,7
11/1/2022,15:12,11/1/2022 15:12,reversed,101
11/1/2022,15:12,11/1/2022 15:12,approved,533
11/1/2022,15:12,11/1/2022 15:12,denied,68
11/1/2022,15:12,11/1/2022 15:12,processing,9
11/1/2022,15:12,11/1/2022 15:12,backend_reversed,6
11/1/2022,15:12,11/1/2022 15:12,refunded,4
11/1/2022,15:13,11/1/2022 15:13,reversed,70
11/1/2022,15:13,11/1/2022 15:13,backend_reversed,11
11/1/2022,15:13,11/1/2022 15:13,processing,7
11/1/2022,15:13,11/1/2022 15:13,denied,61
11/1/2022,15:13,11/1/2022 15:13,refunded,1
11/1/2022,15:13,11/1/2022 15:13,failed,1
11/1/2022,15:13,11/1/2022 15:13,approved,218
11/1/2022,15:14,11/1/2022 15:14,processing,5
11/1/2022,15:14,11/1/2022 15:14,approved,114
11/1/2022,15:14,11/1/2022 15:14,refunded,3
11/1/2022,15:14,11/1/2022 15:14,reversed,72
11/1/2022,15:14,11/1/2022 15:14,denied,44
11/1/2022,15:14,11/1/2022 15:14,backend_reversed,8
11/1/2022,15:15,11/1/2022 15:15,refunded,3
11/1/2022,15:15,11/1/2022 15:15,approved,540
11/1/2022,15:15,11/1/2022 15:15,denied,99
11/1/2022,15:15,11/1/2022 15:15,processing,2
11/1/2022,15:15,11/1/2022 15:15,reversed,118
11/1/2022,15:15,11/1/2022 15:15,backend_reversed,10
11/1/2022,15:16,11/1/2022 15:16,denied,108
11/1/2022,15:16,11/1/2022 15:16,reversed,42
11/1/2022,15:16,11/1/2022 15:16,approved,618
11/1/2022,15:16,11/1/2022 15:16,backend_reversed,6
11/1/2022,15:16,11/1/2022 15:16,refunded,8
11/1/2022,15:17,11/1/2022 15:17,refunded,5
11/1/2022,15:17,11/1/2022 15:17,backend_reversed,7
11/1/2022,15:17,11/1/2022 15:17,reversed,44
11/1/2022,15:17,11/1/2022 15:17,denied,105
11/1/2022,15:17,11/1/2022 15:17,approved,468
11/1/2022,15:17,11/1/2022 15:17,processing,5
11/1/2022,15:18,11/1/2022 15:18,denied,11
11/1/2022,15:18,11/1/2022 15:18,processing,6
11/1/2022,15:18,11/1/2022 15:18,approved,52
11/1/2022,15:18,11/1/2022 15:18,failed,1
11/1/2022,15:18,11/1/2022 15:18,reversed,11
11/1/2022,15:19,11/1/2022 15:19,approved,336
11/1/2022,15:19,11/1/2022 15:19,denied,103
11/1/2022,15:19,11/1/2022 15:19,backend_reversed,19
11/1/2022,15:19,11/1/2022 15:19,reversed,200
11/1/2022,15:19,11/1/2022 15:19,refunded,5
11/1/2022,15:19,11/1/2022 15:19,processing,1
11/1/2022,15:19,11/1/2022 15:19,failed,1
11/1/2022,15:20,11/1/2022 15:20,reversed,96
11/1/2022,15:20,11/1/2022 15:20,refunded,2
11/1/2022,15:20,11/1/2022 15:20,approved,485
11/1/2022,15:20,11/1/2022 15:20,failed,2
11/1/2022,15:20,11/1/2022 15:20,processing,3
11/1/2022,15:20,11/1/2022 15:20,denied,113
11/1/2022,15:20,11/1/2022 15:20,backend_reversed,17
11/1/2022,15:21,11/1/2022 15:21,denied,92
11/1/2022,15:21,11/1/2022 15:21,backend_reversed,10
11/1/2022,15:21,11/1/2022 15:21,reversed,71
11/1/2022,15:21,11/1/2022 15:21,approved,558
11/1/2022,15:21,11/1/2022 15:21,processing,4
11/1/2022,15:21,11/1/2022 15:21,refunded,2
11/1/2022,15:21,11/1/2022 15:21,failed,3
11/1/2022,15:22,11/1/2022 15:22,approved,273
11/1/2022,15:22,11/1/2022 15:22,processing,5
11/1/2022,15:22,11/1/2022 15:22,refunded,1
11/1/2022,15:22,11/1/2022 15:22,denied,56
11/1/2022,15:22,11/1/2022 15:22,reversed,39
11/1/2022,15:22,11/1/2022 15:22,backend_reversed,7
11/1/2022,15:22,11/1/2022 15:22,failed,1
11/1/2022,15:24,11/1/2022 15:24,reversed,263
11/1/2022,15:24,11/1/2022 15:24,denied,101
11/1/2022,15:24,11/1/2022 15:24,approved,300
11/1/2022,15:24,11/1/2022 15:24,refunded,6
11/1/2022,15:24,11/1/2022 15:24,backend_reversed,12
11/1/2022,15:24,11/1/2022 15:24,failed,3
11/1/2022,15:25,11/1/2022 15:25,refunded,5
11/1/2022,15:25,11/1/2022 15:25,denied,53
11/1/2022,15:25,11/1/2022 15:25,reversed,113
11/1/2022,15:25,11/1/2022 15:25,approved,451
11/1/2022,15:25,11/1/2022 15:25,failed,1
11/1/2022,15:26,11/1/2022 15:26,denied,56
11/1/2022,15:26,11/1/2022 15:26,approved,452
11/1/2022,15:26,11/1/2022 15:26,refunded,3
11/1/2022,15:26,11/1/2022 15:26,processing,2
11/1/2022,15:26,11/1/2022 15:26,reversed,76
11/1/2022,15:26,11/1/2022 15:26,backend_reversed,5
11/1/2022,15:27,11/1/2022 15:27,approved,386
11/1/2022,15:27,11/1/2022 15:27,processing,7
11/1/2022,15:27,11/1/2022 15:27,failed,1
11/1/2022,15:27,11/1/2022 15:27,reversed,30
11/1/2022,15:27,11/1/2022 15:27,backend_reversed,5
11/1/2022,15:27,11/1/2022 15:27,denied,63
11/1/2022,15:27,11/1/2022 15:27,refunded,2
11/1/2022,15:28,11/1/2022 15:28,reversed,57
11/1/2022,15:28,11/1/2022 15:28,denied,62
11/1/2022,15:28,11/1/2022 15:28,processing,3
11/1/2022,15:28,11/1/2022 15:28,backend_reversed,7
11/1/2022,15:28,11/1/2022 15:28,refunded,2
11/1/2022,15:28,11/1/2022 15:28,approved,349
11/1/2022,15:29,11/1/2022 15:29,reversed,68
11/1/2022,15:29,11/1/2022 15:29,failed,3
11/1/2022,15:29,11/1/2022 15:29,backend_reversed,5
11/1/2022,15:29,11/1/2022 15:29,approved,577
11/1/2022,15:29,11/1/2022 15:29,denied,111
11/1/2022,15:29,11/1/2022 15:29,refunded,2
11/1/2022,15:30,11/1/2022 15:30,denied,67
11/1/2022,15:30,11/1/2022 15:30,reversed,26
11/1/2022,15:30,11/1/2022 15:30,refunded,2
11/1/2022,15:30,11/1/2022 15:30,backend_reversed,7
11/1/2022,15:30,11/1/2022 15:30,approved,459
11/1/2022,15:31,11/1/2022 15:31,backend_reversed,8
11/1/2022,15:31,11/1/2022 15:31,approved,399
11/1/2022,15:31,11/1/2022 15:31,processing,2
11/1/2022,15:31,11/1/2022 15:31,denied,56
11/1/2022,15:31,11/1/2022 15:31,refunded,4
11/1/2022,15:31,11/1/2022 15:31,reversed,11
11/1/2022,15:31,11/1/2022 15:31,failed,1
11/1/2022,15:32,11/1/2022 15:32,backend_reversed,4
11/1/2022,15:32,11/1/2022 15:32,processing,14
11/1/2022,15:32,11/1/2022 15:32,approved,358
11/1/2022,15:32,11/1/2022 15:32,failed,1
11/1/2022,15:32,11/1/2022 15:32,denied,56
11/1/2022,15:32,11/1/2022 15:32,reversed,15
11/1/2022,15:32,11/1/2022 15:32,refunded,2
11/1/2022,15:34,11/1/2022 15:34,denied,56
11/1/2022,15:34,11/1/2022 15:34,backend_reversed,11
11/1/2022,15:34,11/1/2022 15:34,failed,1
11/1/2022,15:34,11/1/2022 15:34,approved,198
11/1/2022,15:34,11/1/2022 15:34,reversed,275
11/1/2022,15:34,11/1/2022 15:34,processing,5
11/1/2022,15:34,11/1/2022 15:34,refunded,1
11/1/2022,15:35,11/1/2022 15:35,denied,60
11/1/2022,15:35,11/1/2022 15:35,reversed,119
11/1/2022,15:35,11/1/2022 15:35,approved,420
11/1/2022,15:35,11/1/2022 15:35,backend_reversed,1
11/1/2022,15:35,11/1/2022 15:35,processing,4
11/1/2022,15:36,11/1/2022 15:36,approved,97
11/1/2022,15:36,11/1/2022 15:36,processing,30
11/1/2022,15:36,11/1/2022 15:36,denied,18
11/1/2022,15:36,11/1/2022 15:36,backend_reversed,4
11/1/2022,15:36,11/1/2022 15:36,refunded,1
11/1/2022,15:36,11/1/2022 15:36,reversed,75
11/1/2022,15:37,11/1/2022 15:37,denied,53
11/1/2022,15:37,11/1/2022 15:37,approved,177
11/1/2022,15:37,11/1/2022 15:37,processing,7
11/1/2022,15:37,11/1/2022 15:37,reversed,139
11/1/2022,15:37,11/1/2022 15:37,refunded,1
11/1/2022,15:37,11/1/2022 15:37,backend_reversed,12
11/1/2022,15:38,11/1/2022 15:38,approved,141
11/1/2022,15:38,11/1/2022 15:38,refunded,3
11/1/2022,15:38,11/1/2022 15:38,reversed,52
11/1/2022,15:38,11/1/2022 15:38,denied,22
11/1/2022,15:38,11/1/2022 15:38,backend_reversed,7
11/1/2022,15:38,11/1/2022 15:38,processing,5
11/1/2022,15:39,11/1/2022 15:39,denied,42
11/1/2022,15:39,11/1/2022 15:39,reversed,144
11/1/2022,15:39,11/1/2022 15:39,approved,117
11/1/2022,15:39,11/1/2022 15:39,backend_reversed,6
11/1/2022,15:39,11/1/2022 15:39,refunded,6
11/1/2022,15:40,11/1/2022 15:40,reversed,83
11/1/2022,15:40,11/1/2022 15:40,approved,334
11/1/2022,15:40,11/1/2022 15:40,processing,5
11/1/2022,15:40,11/1/2022 15:40,failed,1
11/1/2022,15:40,11/1/2022 15:40,denied,52
11/1/2022,15:40,11/1/2022 15:40,backend_reversed,4
11/1/2022,15:40,11/1/2022 15:40,refunded,1
11/1/2022,15:41,11/1/2022 15:41,backend_reversed,6
11/1/2022,15:41,11/1/2022 15:41,refunded,6
11/1/2022,15:41,11/1/2022 15:41,approved,351
11/1/2022,15:41,11/1/2022 15:41,reversed,140
11/1/2022,15:41,11/1/2022 15:41,processing,4
11/1/2022,15:41,11/1/2022 15:41,denied,52
11/1/2022,15:42,11/1/2022 15:42,reversed,55
11/1/2022,15:42,11/1/2022 15:42,approved,166
11/1/2022,15:42,11/1/2022 15:42,refunded,4
11/1/2022,15:42,11/1/2022 15:42,denied,28
11/1/2022,15:42,11/1/2022 15:42,backend_reversed,5
11/1/2022,15:42,11/1/2022 15:42,processing,7
11/1/2022,15:43,11/1/2022 15:43,reversed,43
11/1/2022,15:43,11/1/2022 15:43,refunded,1
11/1/2022,15:43,11/1/2022 15:43,approved,41
11/1/2022,15:43,11/1/2022 15:43,processing,7
11/1/2022,15:43,11/1/2022 15:43,denied,23
11/1/2022,15:43,11/1/2022 15:43,backend_reversed,2
11/1/2022,15:44,11/1/2022 15:44,processing,3
11/1/2022,15:44,11/1/2022 15:44,refunded,5
11/1/2022,15:44,11/1/2022 15:44,backend_reversed,11
11/1/2022,15:44,11/1/2022 15:44,denied,71
11/1/2022,15:44,11/1/2022 15:44,approved,233
11/1/2022,15:44,11/1/2022 15:44,reversed,168
11/1/2022,15:46,11/1/2022 15:46,approved,4
11/1/2022,15:46,11/1/2022 15:46,backend_reversed,5
11/1/2022,15:46,11/1/2022 15:46,reversed,16
11/1/2022,15:46,11/1/2022 15:46,denied,2
11/1/2022,15:47,11/1/2022 15:47,refunded,3
11/1/2022,15:47,11/1/2022 15:47,processing,7
11/1/2022,15:47,11/1/2022 15:47,backend_reversed,7
11/1/2022,15:47,11/1/2022 15:47,denied,30
11/1/2022,15:47,11/1/2022 15:47,approved,200
11/1/2022,15:47,11/1/2022 15:47,reversed,69
11/1/2022,15:48,11/1/2022 15:48,reversed,91
11/1/2022,15:48,11/1/2022 15:48,denied,36
11/1/2022,15:48,11/1/2022 15:48,backend_reversed,1
11/1/2022,15:48,11/1/2022 15:48,failed,1
11/1/2022,15:48,11/1/2022 15:48,refunded,2
11/1/2022,15:48,11/1/2022 15:48,processing,1
11/1/2022,15:48,11/1/2022 15:48,approved,218
11/1/2022,15:49,11/1/2022 15:49,backend_reversed,2
11/1/2022,15:49,11/1/2022 15:49,refunded,1
11/1/2022,15:49,11/1/2022 15:49,approved,138
11/1/2022,15:49,11/1/2022 15:49,denied,23
11/1/2022,15:49,11/1/2022 15:49,processing,1
11/1/2022,15:49,11/1/2022 15:49,reversed,62
11/1/2022,15:50,11/1/2022 15:50,approved,312
11/1/2022,15:50,11/1/2022 15:50,denied,37
11/1/2022,15:50,11/1/2022 15:50,refunded,2
11/1/2022,15:50,11/1/2022 15:50,backend_reversed,1
11/1/2022,15:50,11/1/2022 15:50,reversed,127
11/1/2022,15:51,11/1/2022 15:51,reversed,129
11/1/2022,15:51,11/1/2022 15:51,approved,466
11/1/2022,15:51,11/1/2022 15:51,denied,48
11/1/2022,15:51,11/1/2022 15:51,refunded,10
11/1/2022,15:51,11/1/2022 15:51,backend_reversed,2
11/1/2022,15:52,11/1/2022 15:52,refunded,4
11/1/2022,15:52,11/1/2022 15:52,failed,1
11/1/2022,15:52,11/1/2022 15:52,approved,313
11/1/2022,15:52,11/1/2022 15:52,reversed,105
11/1/2022,15:52,11/1/2022 15:52,denied,55
11/1/2022,15:52,11/1/2022 15:52,processing,7
11/1/2022,15:52,11/1/2022 15:52,backend_reversed,7
11/1/2022,15:53,11/1/2022 15:53,reversed,104
11/1/2022,15:53,11/1/2022 15:53,backend_reversed,5
11/1/2022,15:53,11/1/2022 15:53,refunded,4
11/1/2022,15:53,11/1/2022 15:53,approved,724
11/1/2022,15:53,11/1/2022 15:53,denied,78
11/1/2022,15:54,11/1/2022 15:54,denied,86
11/1/2022,15:54,11/1/2022 15:54,approved,659
11/1/2022,15:54,11/1/2022 15:54,reversed,28
11/1/2022,15:54,11/1/2022 15:54,backend_reversed,7
11/1/2022,15:54,11/1/2022 15:54,refunded,9
11/1/2022,15:55,11/1/2022 15:55,processing,5
11/1/2022,15:55,11/1/2022 15:55,backend_reversed,4
11/1/2022,15:55,11/1/2022 15:55,refunded,1
11/1/2022,15:55,11/1/2022 15:55,approved,109
11/1/2022,15:55,11/1/2022 15:55,reversed,15
11/1/2022,15:55,11/1/2022 15:55,denied,13
11/1/2022,15:56,11/1/2022 15:56,processing,4
11/1/2022,15:56,11/1/2022 15:56,reversed,4
11/1/2022,15:56,11/1/2022 15:56,backend_reversed,1
11/1/2022,15:57,11/1/2022 15:57,reversed,166
11/1/2022,15:57,11/1/2022 15:57,processing,13
11/1/2022,15:57,11/1/2022 15:57,refunded,9
11/1/2022,15:57,11/1/2022 15:57,approved,223
11/1/2022,15:57,11/1/2022 15:57,backend_reversed,20
11/1/2022,15:57,11/1/2022 15:57,denied,66
11/1/2022,15:58,11/1/2022 15:58,backend_reversed,7
11/1/2022,15:58,11/1/2022 15:58,denied,13
11/1/2022,15:58,11/1/2022 15:58,processing,6
11/1/2022,15:58,11/1/2022 15:58,reversed,19
11/1/2022,15:58,11/1/2022 15:58,approved,39
11/1/2022,15:59,11/1/2022 15:59,denied,11
11/1/2022,15:59,11/1/2022 15:59,approved,35
11/1/2022,15:59,11/1/2022 15:59,reversed,41
11/1/2022,15:59,11/1/2022 15:59,refunded,1
11/1/2022,16:00,11/1/2022 16:00,reversed,171
11/1/2022,16:00,11/1/2022 16:00,processing,3
11/1/2022,16:00,11/1/2022 16:00,denied,52
11/1/2022,16:00,11/1/2022 16:00,backend_reversed,11
11/1/2022,16:00,11/1/2022 16:00,refunded,7
11/1/2022,16:00,11/1/2022 16:00,approved,191
11/1/2022,16:01,11/1/2022 16:01,processing,7
11/1/2022,16:01,11/1/2022 16:01,reversed,103
11/1/2022,16:01,11/1/2022 16:01,approved,124
11/1/2022,16:01,11/1/2022 16:01,backend_reversed,8
11/1/2022,16:01,11/1/2022 16:01,denied,33
11/1/2022,16:01,11/1/2022 16:01,refunded,6
11/1/2022,16:02,11/1/2022 16:02,backend_reversed,10
11/1/2022,16:02,11/1/2022 16:02,approved,193
11/1/2022,16:02,11/1/2022 16:02,refunded,3
11/1/2022,16:02,11/1/2022 16:02,denied,30
11/1/2022,16:02,11/1/2022 16:02,processing,1
11/1/2022,16:02,11/1/2022 16:02,reversed,68
11/1/2022,16:03,11/1/2022 16:03,refunded,7
11/1/2022,16:03,11/1/2022 16:03,approved,282
11/1/2022,16:03,11/1/2022 16:03,reversed,110
11/1/2022,16:03,11/1/2022 16:03,denied,33
11/1/2022,16:03,11/1/2022 16:03,processing,7
11/1/2022,16:03,11/1/2022 16:03,backend_reversed,6
11/1/2022,16:04,11/1/2022 16:04,approved,58
11/1/2022,16:04,11/1/2022 16:04,refunded,2
11/1/2022,16:04,11/1/2022 16:04,reversed,32
11/1/2022,16:04,11/1/2022 16:04,denied,10
11/1/2022,16:04,11/1/2022 16:04,processing,2
11/1/2022,16:04,11/1/2022 16:04,backend_reversed,6
11/1/2022,16:05,11/1/2022 16:05,reversed,97
11/1/2022,16:05,11/1/2022 16:05,approved,121
11/1/2022,16:05,11/1/2022 16:05,denied,32
11/1/2022,16:05,11/1/2022 16:05,refunded,4
11/1/2022,16:05,11/1/2022 16:05,backend_reversed,7
11/1/2022,16:05,11/1/2022 16:05,processing,8
11/1/2022,16:07,11/1/2022 16:07,denied,11
11/1/2022,16:07,11/1/2022 16:07,backend_reversed,3
11/1/2022,16:07,11/1/2022 16:07,reversed,39
11/1/2022,16:07,11/1/2022 16:07,approved,19
11/1/2022,16:07,11/1/2022 16:07,processing,1
11/1/2022,16:08,11/1/2022 16:08,approved,169
11/1/2022,16:08,11/1/2022 16:08,refunded,3
11/1/2022,16:08,11/1/2022 16:08,reversed,85
11/1/2022,16:08,11/1/2022 16:08,denied,32
11/1/2022,16:08,11/1/2022 16:08,processing,8
11/1/2022,16:08,11/1/2022 16:08,backend_reversed,2
11/1/2022,16:09,11/1/2022 16:09,refunded,3
11/1/2022,16:09,11/1/2022 16:09,backend_reversed,3
11/1/2022,16:09,11/1/2022 16:09,approved,80
11/1/2022,16:09,11/1/2022 16:09,reversed,75
11/1/2022,16:09,11/1/2022 16:09,denied,19
11/1/2022,16:10,11/1/2022 16:10,refunded,3
11/1/2022,16:10,11/1/2022 16:10,reversed,80
11/1/2022,16:10,11/1/2022 16:10,denied,26
11/1/2022,16:10,11/1/2022 16:10,backend_reversed,5
11/1/2022,16:10,11/1/2022 16:10,processing,2
11/1/2022,16:10,11/1/2022 16:10,approved,139
11/1/2022,16:11,11/1/2022 16:11,denied,66
11/1/2022,16:11,11/1/2022 16:11,backend_reversed,4
11/1/2022,16:11,11/1/2022 16:11,processing,3
11/1/2022,16:11,11/1/2022 16:11,reversed,140
11/1/2022,16:11,11/1/2022 16:11,approved,293
11/1/2022,16:11,11/1/2022 16:11,refunded,5
11/1/2022,16:12,11/1/2022 16:12,approved,419
11/1/2022,16:12,11/1/2022 16:12,processing,3
11/1/2022,16:12,11/1/2022 16:12,backend_reversed,4
11/1/2022,16:12,11/1/2022 16:12,reversed,90
11/1/2022,16:12,11/1/2022 16:12,refunded,2
11/1/2022,16:12,11/1/2022 16:12,denied,49
